0,0,5
0,1,15
0,2,13
0,3,2
0,4,8
0,5,17
0,6,11
0,7,16
0,8,1
0,9,16
0,10,6
0,11,12
0,12,19
0,13,19
0,14,19
0,15,18
0,16,13
0,17,19
0,18,16
0,19,5
0,20,19
0,21,15
0,22,9
0,23,14
0,24,18
0,25,15
0,26,5
0,27,1
0,28,1
0,29,20
0,30,12
0,31,1
0,32,7
0,33,7
0,34,9
0,35,13
0,36,9
0,37,12
0,38,18
0,39,10
0,40,15
0,41,13
0,42,14
0,43,10
0,44,15
0,45,20
0,46,19
0,47,9
0,48,20
0,49,11
0,50,13
0,51,17
0,52,11
0,53,16
0,54,14
0,55,9
0,56,2
0,57,11
0,58,6
0,59,9
0,60,8
0,61,18
0,62,17
0,63,18
0,64,4
0,65,4
0,66,20
0,67,9
0,68,20
0,69,1
0,70,14
0,71,19
0,72,6
0,73,3
0,74,15
0,75,1
0,76,9
0,77,18
0,78,5
0,79,11
0,80,11
0,81,1
0,82,8
0,83,9
0,84,7
0,85,17
0,86,19
0,87,15
0,88,4
0,89,8
0,90,6
0,91,11
0,92,13
0,93,11
0,94,7
0,95,17
0,96,6
0,97,4
0,98,2
0,99,4
0,100,9
0,101,15
0,102,5
0,103,1
0,104,7
0,105,9
0,106,4
0,107,12
0,108,18
0,109,14
0,110,1
0,111,20
0,112,5
0,113,7
0,114,18
0,115,4
0,116,17
0,117,3
0,118,4
0,119,16
0,120,12
0,121,19
0,122,15
0,123,4
0,124,18
0,125,11
0,126,4
0,127,3
0,128,10
0,129,18
0,130,16
0,131,4
0,132,11
0,133,8
0,134,17
0,135,5
0,136,19
0,137,20
0,138,6
0,139,16
0,140,19
0,141,11
0,142,11
0,143,8
0,144,8
0,145,8
0,146,3
0,147,19
0,148,19
0,149,18
0,150,10
0,151,1
0,152,8
0,153,16
0,154,17
0,155,12
0,156,8
0,157,10
0,158,15
0,159,13
0,160,19
0,161,2
0,162,9
0,163,14
0,164,17
0,165,10
0,166,3
0,167,6
0,168,1
0,169,10
0,170,11
0,171,17
0,172,12
0,173,6
0,174,16
0,175,2
0,176,6
0,177,5
0,178,9
0,179,16
0,180,9
0,181,17
0,182,15
0,183,13
0,184,10
0,185,5
0,186,8
0,187,6
0,188,19
0,189,18
0,190,19
0,191,6
0,192,20
0,193,7
0,194,4
0,195,4
0,196,15
0,197,6
0,198,15
0,199,14
0,200,4
0,201,4
0,202,17
0,203,18
0,204,10
0,205,13
0,206,3
0,207,6
0,208,6
0,209,6
0,210,19
0,211,15
0,212,10
0,213,12
0,214,9
0,215,8
0,216,11
0,217,8
0,218,16
0,219,10
0,220,6
0,221,18
0,222,13
0,223,12
0,224,13
0,225,12
0,226,12
0,227,3
0,228,17
0,229,10
0,230,17
0,231,7
0,232,3
0,233,10
0,234,1
0,235,4
0,236,14
0,237,3
0,238,7
0,239,15
0,240,8
0,241,19
0,242,10
0,243,16
0,244,12
0,245,13
0,246,20
0,247,12
0,248,14
0,249,15
0,250,5
0,251,12
0,252,3
0,253,6
0,254,14
0,255,13
0,256,2
0,257,19
0,258,13
0,259,5
0,260,12
0,261,10
0,262,5
0,263,15
0,264,4
0,265,11
0,266,12
0,267,18
0,268,20
0,269,2
0,270,9
0,271,7
0,272,8
0,273,11
0,274,20
0,275,6
0,276,13
0,277,6
0,278,16
0,279,17
0,280,18
0,281,2
0,282,4
0,283,10
0,284,7
0,285,14
0,286,9
0,287,20
0,288,4
0,289,9
0,290,15
0,291,12
0,292,18
0,293,10
0,294,4
0,295,16
0,296,6
0,297,9
0,298,1
0,299,15
0,300,11
0,301,9
0,302,15
0,303,19
0,304,5
0,305,1
0,306,5
0,307,18
0,308,14
0,309,18
0,310,11
0,311,4
0,312,1
0,313,4
0,314,14
0,315,13
0,316,18
0,317,7
0,318,12
0,319,13
0,320,16
0,321,13
0,322,12
0,323,14
0,324,9
0,325,15
0,326,6
0,327,12
0,328,4
0,329,20
0,330,17
0,331,4
0,332,11
0,333,11
0,334,10
0,335,7
0,336,14
0,337,2
0,338,12
0,339,5
0,340,3
0,341,19
0,342,5
0,343,8
0,344,10
0,345,14
0,346,1
0,347,1
0,348,4
0,349,2
0,350,7
0,351,2
0,352,14
0,353,12
0,354,20
0,355,18
0,356,11
0,357,8
0,358,4
0,359,9
0,360,19
0,361,5
0,362,20
0,363,9
0,364,4
0,365,19
0,366,11
0,367,8
0,368,5
0,369,18
0,370,7
0,371,20
0,372,17
0,373,6
0,374,5
0,375,11
0,376,19
0,377,7
0,378,1
0,379,7
0,380,6
0,381,7
0,382,13
0,383,2
0,384,10
0,385,14
0,386,9
0,387,20
0,388,15
0,389,12
0,390,4
0,391,3
0,392,10
0,393,6
0,394,3
0,395,2
0,396,13
0,397,16
0,398,17
0,399,2
0,400,14
0,401,11
0,402,15
0,403,1
0,404,16
0,405,10
0,406,6
0,407,4
0,408,2
0,409,9
0,410,20
0,411,9
0,412,5
0,413,6
0,414,10
0,415,17
0,416,7
0,417,10
0,418,13
0,419,4
0,420,2
0,421,12
0,422,13
0,423,20
0,424,14
0,425,9
0,426,20
0,427,18
0,428,20
0,429,6
0,430,5
0,431,20
0,432,4
0,433,4
0,434,13
0,435,17
0,436,16
0,437,2
0,438,7
0,439,18
0,440,10
0,441,11
0,442,10
0,443,3
0,444,20
0,445,16
0,446,5
0,447,12
0,448,7
0,449,15
0,450,17
0,451,15
0,452,6
0,453,3
0,454,11
0,455,12
0,456,20
0,457,13
0,458,8
0,459,9
0,460,14
0,461,14
0,462,7
0,463,11
0,464,20
0,465,7
0,466,11
0,467,3
0,468,2
0,469,17
0,470,13
0,471,18
0,472,14
0,473,9
0,474,14
0,475,9
0,476,1
0,477,17
0,478,20
0,479,6
0,480,7
0,481,3
0,482,12
0,483,15
0,484,18
0,485,11
0,486,19
0,487,18
0,488,13
0,489,18
0,490,3
0,491,13
0,492,11
0,493,17
0,494,17
0,495,18
0,496,5
0,497,8
0,498,18
0,499,11
1,0,3
1,1,13
1,2,1
1,3,14
1,4,7
1,5,5
1,6,1
1,7,16
1,8,4
1,9,2
1,10,7
1,11,16
1,12,6
1,13,7
1,14,19
1,15,14
1,16,11
1,17,8
1,18,4
1,19,5
1,20,10
1,21,16
1,22,20
1,23,6
1,24,2
1,25,15
1,26,1
1,27,10
1,28,4
1,29,13
1,30,19
1,31,3
1,32,9
1,33,19
1,34,8
1,35,10
1,36,2
1,37,10
1,38,20
1,39,5
1,40,7
1,41,2
1,42,12
1,43,1
1,44,4
1,45,6
1,46,14
1,47,19
1,48,11
1,49,19
1,50,18
1,51,19
1,52,13
1,53,13
1,54,3
1,55,13
1,56,17
1,57,5
1,58,3
1,59,18
1,60,20
1,61,18
1,62,2
1,63,18
1,64,9
1,65,11
1,66,9
1,67,1
1,68,12
1,69,9
1,70,4
1,71,16
1,72,17
1,73,2
1,74,11
1,75,9
1,76,9
1,77,4
1,78,3
1,79,18
1,80,5
1,81,13
1,82,4
1,83,19
1,84,20
1,85,2
1,86,6
1,87,8
1,88,19
1,89,6
1,90,20
1,91,13
1,92,18
1,93,4
1,94,11
1,95,11
1,96,17
1,97,7
1,98,13
1,99,6
1,100,2
1,101,2
1,102,11
1,103,3
1,104,20
1,105,4
1,106,15
1,107,3
1,108,19
1,109,13
1,110,13
1,111,9
1,112,11
1,113,20
1,114,18
1,115,19
1,116,18
1,117,16
1,118,4
1,119,18
1,120,17
1,121,9
1,122,11
1,123,19
1,124,9
1,125,3
1,126,10
1,127,9
1,128,9
1,129,2
1,130,5
1,131,14
1,132,20
1,133,18
1,134,2
1,135,20
1,136,16
1,137,4
1,138,3
1,139,2
1,140,18
1,141,16
1,142,17
1,143,15
1,144,8
1,145,18
1,146,16
1,147,9
1,148,10
1,149,11
1,150,11
1,151,13
1,152,7
1,153,5
1,154,9
1,155,14
1,156,2
1,157,5
1,158,2
1,159,4
1,160,14
1,161,9
1,162,4
1,163,18
1,164,14
1,165,16
1,166,14
1,167,15
1,168,12
1,169,3
1,170,3
1,171,17
1,172,9
1,173,20
1,174,4
1,175,11
1,176,18
1,177,20
1,178,3
1,179,11
1,180,10
1,181,7
1,182,11
1,183,18
1,184,9
1,185,15
1,186,8
1,187,7
1,188,19
1,189,13
1,190,18
1,191,16
1,192,16
1,193,20
1,194,6
1,195,2
1,196,13
1,197,6
1,198,15
1,199,20
1,200,12
1,201,15
1,202,2
1,203,15
1,204,8
1,205,8
1,206,16
1,207,9
1,208,10
1,209,3
1,210,10
1,211,9
1,212,18
1,213,7
1,214,19
1,215,18
1,216,18
1,217,17
1,218,20
1,219,15
1,220,8
1,221,12
1,222,19
1,223,7
1,224,15
1,225,19
1,226,8
1,227,12
1,228,17
1,229,20
1,230,14
1,231,16
1,232,2
1,233,12
1,234,15
1,235,5
1,236,16
1,237,17
1,238,6
1,239,6
1,240,6
1,241,10
1,242,16
1,243,19
1,244,16
1,245,1
1,246,15
1,247,10
1,248,10
1,249,17
1,250,9
1,251,17
1,252,3
1,253,6
1,254,7
1,255,17
1,256,6
1,257,8
1,258,5
1,259,18
1,260,19
1,261,6
1,262,9
1,263,13
1,264,2
1,265,14
1,266,16
1,267,6
1,268,6
1,269,16
1,270,3
1,271,2
1,272,19
1,273,10
1,274,18
1,275,12
1,276,20
1,277,2
1,278,15
1,279,20
1,280,13
1,281,8
1,282,17
1,283,1
1,284,3
1,285,3
1,286,9
1,287,16
1,288,20
1,289,5
1,290,9
1,291,3
1,292,19
1,293,13
1,294,15
1,295,2
1,296,2
1,297,6
1,298,8
1,299,2
1,300,14
1,301,18
1,302,2
1,303,13
1,304,9
1,305,12
1,306,9
1,307,15
1,308,8
1,309,2
1,310,8
1,311,7
1,312,12
1,313,6
1,314,16
1,315,10
1,316,8
1,317,11
1,318,5
1,319,15
1,320,11
1,321,20
1,322,9
1,323,16
1,324,2
1,325,7
1,326,18
1,327,11
1,328,12
1,329,6
1,330,3
1,331,13
1,332,16
1,333,10
1,334,5
1,335,17
1,336,18
