0,0,10
0,1,6
0,2,2
0,3,11
0,4,3
0,5,14
0,6,19
0,7,20
0,8,16
0,9,1
0,10,11
0,11,8
0,12,5
0,13,4
0,14,15
0,15,2
0,16,3
0,17,11
0,18,7
0,19,9
0,20,8
0,21,19
0,22,11
0,23,1
0,24,15
0,25,7
0,26,1
0,27,3
0,28,1
0,29,7
0,30,1
0,31,6
0,32,8
0,33,13
0,34,16
0,35,6
0,36,2
0,37,14
0,38,15
0,39,4
0,40,15
0,41,15
0,42,5
0,43,8
0,44,3
0,45,9
0,46,5
0,47,14
0,48,3
0,49,10
0,50,15
0,51,12
0,52,4
0,53,10
0,54,13
0,55,19
0,56,14
0,57,16
0,58,2
0,59,10
0,60,4
0,61,14
0,62,14
0,63,11
0,64,7
0,65,10
0,66,1
0,67,11
0,68,4
0,69,9
0,70,15
0,71,16
0,72,16
0,73,7
0,74,19
0,75,4
0,76,14
0,77,20
0,78,9
0,79,17
0,80,2
0,81,10
0,82,9
0,83,5
0,84,11
0,85,16
0,86,10
0,87,2
0,88,11
0,89,7
0,90,18
0,91,20
0,92,2
0,93,1
0,94,9
0,95,20
0,96,13
0,97,7
0,98,6
0,99,18
0,100,13
0,101,7
0,102,9
0,103,9
0,104,1
0,105,4
0,106,9
0,107,11
0,108,2
0,109,20
0,110,13
0,111,14
0,112,16
0,113,15
0,114,7
0,115,19
0,116,1
0,117,7
0,118,3
0,119,18
0,120,4
0,121,6
0,122,1
0,123,20
0,124,1
0,125,15
0,126,14
0,127,1
0,128,1
0,129,9
0,130,20
0,131,8
0,132,5
0,133,16
0,134,11
0,135,18
0,136,5
0,137,2
0,138,16
0,139,18
0,140,6
0,141,11
0,142,17
0,143,9
0,144,16
0,145,5
0,146,20
0,147,8
0,148,4
0,149,11
0,150,9
0,151,15
0,152,10
0,153,1
0,154,11
0,155,10
0,156,19
0,157,15
0,158,15
0,159,15
0,160,9
0,161,2
0,162,1
0,163,11
0,164,5
0,165,8
0,166,16
0,167,13
0,168,10
0,169,19
0,170,20
0,171,2
0,172,14
0,173,18
0,174,18
0,175,16
0,176,2
0,177,9
0,178,12
0,179,16
0,180,20
0,181,11
